Time (ms),Current (pA) @ -135mV,Current (pA) @ -125mV,Current (pA) @ -115mV,Current (pA) @ -105mV,Current (pA) @ -95mV,Current (pA) @ -85mV,Current (pA) @ -75mV,Current (pA) @ -65mV,Current (pA) @ -55mV
164.6997147,-0.300793566,-0.333623578,-0.285815377,-0.221489217,-1.56678739,-1.703488549,-1.418085255,-0.967653889,-0.790371373
164.716659,-0.300272725,-0.333612447,-0.285799784,-0.221475884,-1.323778593,-1.652855767,-1.415343606,-0.967626435,-0.790358065
164.7336033,-0.298879923,-0.333597598,-0.285784191,-0.221469462,-1.176839307,-1.599098135,-1.4127535,-0.967602172,-0.790342026
164.7505476,-0.296830795,-0.333579934,-0.285768598,-0.222235886,-1.165551107,-1.548676259,-1.410530724,-0.967581075,-0.790322352
164.7674919,-0.294341126,-0.333560358,-0.285753005,-0.22545157,-1.1655279,-1.508050742,-1.408891065,-0.967563119,-0.79029814
164.7844361,-0.291626705,-0.333539776,-0.285737412,-0.230658519,-1.165512715,-1.483682188,-1.408050311,-0.967548279,-0.79020574
164.8013804,-0.288903319,-0.33351909,-0.285721819,-0.237293959,-1.165503168,-1.479529646,-1.40796551,-0.967536528,-0.788665452
164.8183247,-0.286386754,-0.333499205,-0.285705026,-0.244795114,-1.165496874,-1.479505487,-1.407940994,-0.967527843,-0.785449966
164.835269,-0.284292798,-0.333481024,-0.285686014,-0.252599211,-1.165491449,-1.479488388,-1.407921033,-0.967522197,-0.781009246
164.8522133,-0.282837238,-0.333465059,-0.28566568,-0.260143474,-1.165484507,-1.47947643,-1.407904736,-0.967519566,-0.775793257
164.8691576,-0.28223586,-0.333449466,-0.285644928,-0.266865128,-1.165473664,-1.479467694,-1.407891209,-0.96770995,-0.770251964
164.8861018,-0.282206243,-0.333433873,-0.285624661,-0.2722014,-1.165456534,-1.479460264,-1.40787956,-0.968732027,-0.76483533
164.9030461,-0.28218643,-0.33341828,-0.285605783,-0.275589514,-1.165430734,-1.479452221,-1.407868898,-0.970461378,-0.75999332
164.9199904,-0.282172272,-0.333402687,-0.285589199,-0.276519334,-1.121190668,-1.479441646,-1.40785833,-0.972697597,-0.7561759
164.9369347,-0.282161964,-0.333387094,-0.285575811,-0.276517297,-0.843340781,-1.479426621,-1.407846964,-0.975240278,-0.753833032
164.953879,-0.282153705,-0.333371501,-0.285566524,-0.276512271,-0.482984873,-1.479405229,-1.407833907,-0.977889014,-0.753302187
164.9708233,-0.282145692,-0.333355908,-0.285562242,-0.276504221,-0.244161611,-1.478881499,-1.407818669,-0.980443399,-0.753277792
164.9877675,-0.282136123,-0.333340316,-0.286366198,-0.276493113,-0.22668132,-1.468199001,-1.407803076,-0.982703027,-0.753260191
165.0047118,-0.282123196,-0.333324723,-0.289623137,-0.276478913,-0.226656566,-1.446309804,-1.407787483,-0.984467492,-0.753247589
165.0216561,-0.282105108,-0.333308978,-0.294861102,-0.276461586,-0.226639614,-1.416775104,-1.40777189,-0.985536387,-0.753238189
165.0386004,-0.282080056,-0.333291213,-0.301517318,-0.276441098,-0.226628322,-1.383156096,-1.407756297,-0.985763509,-0.753230196
165.0555447,-0.281108158,-0.333271576,-0.309029012,-0.276417414,-0.226620549,-1.349013977,-1.407740704,-0.985761007,-0.753221813
165.072489,-0.277330289,-0.333250971,-0.316833407,-0.276390501,-0.226614151,-1.317909941,-1.407725112,-0.985755453,-0.753211245
165.0894332,-0.271347649,-0.333230301,-0.32436773,-0.276359293,-0.226606986,-1.293405185,-1.407709519,-0.98574684,-0.753196695
165.1063775,-0.263862305,-0.33321047,-0.331069205,-0.270572409,-0.226596911,-1.279060903,-1.407693926,-0.985735163,-0.753176368
165.1233218,-0.255576326,-0.333192383,-0.336375059,-0.25537712,-0.226581785,-1.27677925,-1.407678333,-0.985720414,-0.753137957
165.1402661,-0.247191781,-0.333176942,-0.339722516,-0.233452123,-0.226559466,-1.276755545,-1.407662579,-0.985702588,-0.752465759
165.1572104,-0.239410737,-0.333165052,-0.340612232,-0.207476112,-0.22592092,-1.276738716,-1.407644794,-0.985681679,-0.750955396
165.1741547,-0.232935264,-0.333157616,-0.340610069,-0.180127785,-0.221642021,-1.276726873,-1.407625144,-0.98565768,-0.748822655
165.1910989,-0.22846743,-0.333166321,-0.340604841,-0.154085835,-0.214131275,-1.276718128,-1.407604534,-0.985630584,-0.746283323
165.2080432,-0.226709303,-0.333782546,-0.340596548,-0.13202896,-0.204362174,-1.276710589,-1.407583868,-0.98556363,-0.743553188
165.2249875,-0.226679223,-0.33520117,-0.340585189,-0.116635854,-0.193308208,-1.276702367,-1.407564049,-0.98348286,-0.740848036
165.2419318,-0.22665943,-0.337221786,-0.340570765,-0.110585214,-0.181942867,-1.276691572,-1.407545981,-0.978767308,-0.738383654
165.2588761,-0.226645329,-0.339643989,-0.340553277,-0.110547667,-0.171239643,-1.276676315,-1.407530568,-0.972119041,-0.736375831
165.2758204,-0.226635101,-0.342267371,-0.340532723,-0.110524152,-0.162172025,-1.276654706,-1.407518714,-0.964240129,-0.735040352
165.2927646,-0.226626925,-0.344891527,-0.340509105,-0.11050516,-0.155713505,-1.276099961,-1.407511323,-0.955832638,-0.734588494
165.3097089,-0.22661898,-0.34731605,-0.340482422,-0.110489751,-0.152837573,-1.266357843,-1.407521463,-0.947598638,-0.734559275
165.3266532,-0.226609448,-0.349340535,-0.340451589,-0.110476988,-0.152749668,-1.246733018,-1.408145891,-0.940240197,-0.734533055
165.3435975,-0.226596507,-0.350764575,-0.33931645,-0.110465933,-0.152722493,-1.220328747,-1.409570894,-0.934459384,-0.734509847
165.3605418,-0.226578337,-0.351387764,-0.336412481,-0.110455648,-0.152698441,-1.190248293,-1.411596067,-0.930958267,-0.734489661
165.3774861,-0.226553118,-0.351396675,-0.332189645,-0.110445194,-0.152677498,-1.159594916,-1.414021002,-0.930227175,-0.73447251
165.3944303,-0.225517546,-0.351386007,-0.327097907,-0.110433634,-0.152659655,-1.131471878,-1.416645295,-0.930203076,-0.734458404
165.4113746,-0.221673486,-0.351369481,-0.321587231,-0.110420029,-0.152644899,-1.108982439,-1.419268538,-0.930185852,-0.734447356
165.4283189,-0.215642902,-0.351348905,-0.316107583,-0.110404506,-0.152633219,-1.095229861,-1.421690326,-0.930173649,-0.734439376
165.4452632,-0.208127863,-0.351326086,-0.311108925,-0.110388913,-0.152624604,-1.092435195,-1.423710252,-0.930164614,-0.734434476
165.4622075,-0.199830435,-0.351302833,-0.307041224,-0.11037332,-0.152619042,-1.092410751,-1.42512791,-0.930156895,-0.734432668
165.4791518,-0.191452689,-0.351280953,-0.304354443,-0.110357727,-0.152616521,-1.092393348,-1.425742894,-0.930148639,-0.734840634
165.496096,-0.183696692,-0.351262253,-0.303485807,-0.110342134,-0.153049105,-1.092381101,-1.425750362,-0.930137993,-0.736093289
165.5130403,-0.177264513,-0.351248541,-0.303459773,-0.110326541,-0.155132354,-1.092372124,-1.425739632,-0.930123104,-0.737993805
165.5299846,-0.17285822,-0.351241624,-0.303440906,-0.110310948,-0.158591433,-1.092364531,-1.425723061,-0.930102121,-0.740341776
165.5469289,-0.171179881,-0.351464236,-0.303427412,-0.110295356,-0.163038077,-1.092356439,-1.425702457,-0.929967909,-0.742936797
165.5638732,-0.17115109,-0.352528017,-0.303417493,-0.110279763,-0.168084023,-1.092345961,-1.425679626,-0.925384786,-0.745578462
165.5808175,-0.171127925,-0.354288654,-0.303409356,-0.11026417,-0.173341005,-1.092331213,-1.425656377,-0.914683944,-0.748066363
165.5977617,-0.171109125,-0.356545742,-0.303401202,-0.110248034,-0.178420759,-1.092310309,-1.425634518,-0.898698288,-0.750200095
165.614706,-0.171093782,-0.359098873,-0.303391236,-0.110229626,-0.18293502,-1.092064601,-1.425615855,-0.878260725,-0.751779252
165.6316503,-0.171080983,-0.361747643,-0.303377663,-0.11020961,-0.186495524,-1.083483148,-1.425602197,-0.854204162,-0.752603427
165.6485946,-0.171069821,-0.364291644,-0.303358686,-0.110188892,-0.188714006,-1.06470821,-1.42559535,-0.827361505,-0.752675289
165.6655389,-0.171059384,-0.36653047,-0.303332509,-0.110168375,-0.18926345,-1.038843046,-1.426454812,-0.79856566,-0.752666216
165.6824832,-0.171048762,-0.368263716,-0.30285938,-0.110148963,-0.189259174,-1.008990919,-1.430489047,-0.768649534,-0.752650871
165.6994274,-0.171037045,-0.369290975,-0.301505651,-0.110131559,-0.189249893,-0.97825509,-1.437172944,-0.737657604,-0.752631063
165.7163717,-0.171023324,-0.369484832,-0.29948464,-0.110117068,-0.189236509,-0.94973882,-1.445781635,-0.690462892,-0.752608598
165.733316,-0.171007785,-0.369477567,-0.297012136,-0.110106393,-0.189219928,-0.92654537,-1.455590256,-0.626720501,-0.752585285
165.7502603,-0.170992192,-0.369463588,-0.294303926,-0.110100438,-0.189201053,-0.911778002,-1.465873938,-0.55404659,-0.752562931
165.7672046,-0.170976599,-0.369444704,-0.291575795,-0.110289491,-0.189180787,-0.908091003,-1.475907818,-0.480057317,-0.752543343
165.7841489,-0.170961006,-0.369422722,-0.289043532,-0.112003233,-0.189160035,-0.908061639,-1.484967027,-0.41236884,-0.75252833
165.8010931,-0.170945413,-0.369399449,-0.286922924,-0.115181673,-0.1891397,-0.908035555,-1.492326701,-0.358597319,-0.752519699
165.8180374,-0.17092982,-0.369376693,-0.285429758,-0.119436544,-0.189120686,-0.908012711,-1.497261972,-0.32635891,-0.752888149
165.8349817,-0.170914228,-0.369356263,-0.284779821,-0.124379584,-0.18910389,-0.90799307,-1.499048093,-0.353121425,-0.756185043
165.851926,-0.170898635,-0.369339964,-0.284742632,-0.129622527,-0.189088297,-0.907976593,-1.499046546,-0.593900589,-0.762304101
165.8688703,-0.170883042,-0.369329606,-0.284715788,-0.134777109,-0.189072704,-0.907963239,-1.499041949,-0.74635953,-0.770520456
165.8858146,-0.170867449,-0.369366357,-0.284691952,-0.139455064,-0.189057111,-0.907952972,-1.499034296,-0.754296986,-0.780109244
165.9027588,-0.170851856,-0.370669785,-0.284671136,-0.14326813,-0.189041518,-0.907945752,-1.49902358,-0.761030052,-0.790345597
165.9197031,-0.170836263,-0.373531319,-0.284653352,-0.14582804,-0.189025925,-0.907941539,-1.499009794,-0.766648892,-0.80050465
165.9366474,-0.17082067,-0.377562692,-0.284638612,-0.146746777,-0.189010332,-0.907952007,-1.498992934,-0.771243671,-0.809861536
165.9535917,-0.170805077,-0.382375642,-0.284626926,-0.146742351,-0.188994739,-0.910036803,-1.498972992,-0.774904554,-0.817691389
165.970536,-0.170789484,-0.387581902,-0.284618307,-0.146730566,-0.188979146,-0.915208641,-1.498949962,-0.777721706,-0.823269343
165.9874803,-0.170773891,-0.39279321,-0.284612765,-0.146713229,-0.188963553,-0.922742655,-1.498923837,-0.779785291,-0.825870532
166.0044245,-0.170758299,-0.3976213,-0.284610313,-0.146692147,-0.188947961,-0.931913978,-1.498894612,-0.781185475,-0.825968939
166.0213688,-0.170742706,-0.401677907,-0.285095358,-0.146669128,-0.188932368,-0.941997744,-1.497736037,-0.782012422,-0.825958794
166.0383131,-0.170727113,-0.404574767,-0.287241539,-0.14664598,-0.188916775,-0.952269087,-1.493770774,-0.782356297,-0.825942654
166.0552574,-0.17071152,-0.405923616,-0.290747909,-0.14662451,-0.188901182,-0.962003141,-1.487652746,-0.78237736,-0.825922325
166.0722017,-0.170695927,-0.405973186,-0.295226203,-0.146606526,-0.188885589,-0.970475039,-1.480084019,-0.782368063,-0.825899614
166.089146,-0.170680334,-0.40596935,-0.300288156,-0.146593836,-0.188869996,-0.976959917,-1.471766662,-0.782352552,-0.825876331
166.1060902,-0.170664741,-0.405962483,-0.305545504,-0.146588247,-0.188854403,-0.980732906,-1.463402744,-0.782332633,-0.825854281
166.1230345,-0.170649148,-0.405952563,-0.310609982,-0.148174106,-0.18883881,-0.952014767,-1.455694334,-0.782310115,-0.825835273
166.1399788,-0.170633555,-0.40593957,-0.315093326,-0.153689968,-0.188823217,-0.703522382,-1.449343499,-0.782286804,-0.825821114
166.1569231,-0.170617963,-0.405923483,-0.318607271,-0.162320384,-0.188807624,-0.390929593,-1.445052307,-0.782264509,-0.825813612
166.1738674,-0.17060237,-0.405904281,-0.320763553,-0.173189957,-0.188792032,-0.246399438,-1.443520864,-0.782245037,-0.826319505
166.1908117,-0.170586777,-0.405881944,-0.321257092,-0.185423288,-0.188776439,-0.283972209,-1.443494148,-0.782230196,-0.829210296
166.2077559,-0.170571184,-0.40585645,-0.321250508,-0.19814498,-0.188760846,-0.377070862,-1.443474768,-0.782221792,-0.83417143
166.2247002,-0.170555591,-0.405827779,-0.32123705,-0.210479635,-0.188745253,-0.506245298,-1.443460922,-0.783730533,-0.840640131
166.2416445,-0.170539998,-0.404509448,-0.321218527,-0.221551856,-0.18872966,-0.652045422,-1.443450806,-0.79600931,-0.848053625
166.2585888,-0.170524405,-0.397302371,-0.321196746,-0.230486244,-0.188714067,-0.795021136,-1.44344262,-0.818836615,-0.855849137
166.2755331,-0.170508812,-0.385176985,-0.321173515,-0.236407402,-0.188698474,-0.915722343,-1.443434559,-0.850042357,-0.863463893
166.2924774,-0.170493219,-0.369713803,-0.32115064,-0.238444284,-0.188682881,-0.996238063,-1.443424823,-0.887456445,-0.870335117
166.3094216,-0.170477626,-0.352493337,-0.321129931,-0.238439634,-0.188667288,-1.061217588,-1.443411608,-0.92890879,-0.875900036
166.3263659,-0.170462034,-0.3350961,-0.321113194,-0.238427673,-0.188651695,-1.125398032,-1.443393112,-0.972229301,-0.879595874
166.3433102,-0.170446441,-0.319102602,-0.321102238,-0.238410209,-0.188636103,-1.188156819,-1.443367533,-1.015247887,-0.880863108
166.3602545,-0.170430848,-0.306093356,-0.321116814,-0.238389051,-0.188620075,-1.248871374,-1.442958936,-1.055794458,-0.880858425
166.3771988,-0.170415255,-0.297648874,-0.322800682,-0.238366004,-0.188601805,-1.306919119,-1.441662255,-1.091698925,-0.880846439
166.3941431,-0.170399662,-0.29523363,-0.326827869,-0.238342878,-0.188581868,-1.361677478,-1.439682572,-1.120791196,-0.880828958
166.4110873,-0.170384069,-0.295207876,-0.332635601,-0.238321479,-0.188561169,-1.412523877,-1.437235674,-1.140901181,-0.880807788
166.4280316,-0.170368476,-0.295189283,-0.339661102,-0.238303616,-0.188540611,-1.458835739,-1.434537347,-1.14985879,-0.880784738
166.4449759,-0.170352883,-0.295176036,-0.347341598,-0.238291095,-0.188521097,-1.499990488,-1.43180338,-1.150118336,-0.880761615
166.4619202,-0.17033729,-0.295166316,-0.355114315,-0.238285725,-0.188503532,-1.535365547,-1.42924956,-1.15010796,-0.880740226
166.4788645,-0.170321697,-0.295158308,-0.362416477,-0.239665919,-0.18848882,-1.564338341,-1.427091672,-1.150091648,-0.88072238
166.4958087,-0.170306105,-0.295150194,-0.36868531,-0.244251363,-0.188477863,-1.586286294,-1.425545505,-1.150071209,-0.880709884
166.512753,-0.170290512,-0.295140157,-0.373358039,-0.251350762,-0.188471567,-1.600586829,-1.424826846,-1.15004845,-0.880704545
166.5296973,-0.170274919,-0.29512638,-0.37587189,-0.260239249,-0.189248262,-1.606617371,-1.42477754,-1.150025178,-0.881431804
166.5466416,-0.170259326,-0.295107047,-0.376147653,-0.270191959,-0.19840711,-1.606774016,-1.424750477,-1.150003202,-0.88382741
166.5635859,-0.170243733,-0.295080339,-0.376138983,-0.280484024,-0.216371711,-1.606763586,-1.424726421,-1.149984328,-0.887519598
166.5805302,-0.17022814,-0.294541936,-0.376123942,-0.29039058,-0.241248445,-1.606747235,-1.424705385,-1.149970364,-0.892120103
166.5974744,-0.170212547,-0.293135328,-0.376104335,-0.299186759,-0.271143692,-1.606726771,-1.42468738,-1.149963119,-0.89724066
166.6144187,-0.170196954,-0.291076301,-0.376081972,-0.306147696,-0.304163833,-1.606704001,-1.424672417,-1.15116749,-0.902493004
166.631363,-0.170181361,-0.288580643,-0.376058658,-0.310548524,-0.338415247,-1.606680732,-1.424660509,-1.157532284,-0.907488872
166.6483073,-0.170165768,-0.28586414,-0.376036203,-0.311738787,-0.372004314,-1.606658773,-1.424651666,-1.168356105,-0.911839998
166.6652516,-0.170150176,-0.283142581,-0.376016413,-0.311736633,-0.403037414,-1.606639931,-1.4246459,-1.182494057,-0.915158119
166.6821959,-0.170134583,-0.280631752,-0.376001096,-0.311731388,-0.429620928,-1.606626013,-1.424643222,-1.198801242,-0.917054968
166.6991401,-0.17011899,-0.27854744,-0.375992059,-0.311723065,-0.449861234,-1.606618827,-1.425561007,-1.216132766,-0.917351145
166.7160844,-0.170103397,-0.277105433,-0.376207784,-0.311711674,-0.461864714,-1.607012265,-1.430328433,-1.23334373,-0.917345774
166.7330287,-0.170087804,-0.276521517,-0.37859702,-0.311697227,-0.464355695,-1.609046232,-1.438390299,-1.249289239,-0.917335582
166.749973,-0.170072211,-0.276490632,-0.383173707,-0.311679735,-0.464348789,-1.612468169,-1.448871207,-1.262824395,-0.917321472
166.7669173,-0.170056618,-0.276463994,-0.389375068,-0.311659211,-0.464335085,-1.616889814,-1.460895759,-1.272804303,-0.91730435
166.7838616,-0.170041025,-0.276440366,-0.39663833,-0.311635665,-0.46431639,-1.6219229,-1.473588558,-1.278084067,-0.917285117
166.8008058,-0.170025432,-0.276419758,-0.404400717,-0.31160911,-0.464294513,-1.627179163,-1.486074206,-1.278623092,-0.917264679
166.8177501,-0.170009839,-0.276402184,-0.412099456,-0.311579323,-0.46427126,-1.63227034,-1.497477305,-1.278614281,-0.917243938
166.8346944,-0.169994247,-0.276387653,-0.419171771,-0.311021933,-0.46424844,-1.636808165,-1.506922458,-1.278599134,-0.9172238
166.8516387,-0.169978654,-0.276376179,-0.425054887,-0.309600545,-0.46422786,-1.640404373,-1.513534266,-1.278579456,-0.917205166
166.868583,-0.169963061,-0.276367771,-0.429186031,-0.307530944,-0.464211327,-1.642670701,-1.516437332,-1.278557056,-0.917188824
166.8855273,-0.169947468,-0.276362442,-0.431002427,-0.305028919,-0.46420065,-1.643265442,-1.51649613,-1.278533742,-0.917173231
166.9024715,-0.169931875,-0.276360203,-0.431039571,-0.302310256,-0.464404898,-1.643263256,-1.516485523,-1.278511322,-0.917157638
166.9194158,-0.169916282,-0.277213415,-0.43103549,-0.299590742,-0.475540691,-1.643258004,-1.516469043,-1.278491602,-0.917142045
166.9363601,-0.169901194,-0.28052294,-0.431028354,-0.297086165,-0.50184463,-1.643249687,-1.516448496,-1.27847639,-0.917126452
166.9533044,-0.169888371,-0.285800373,-0.431018156,-0.295012312,-0.54081259,-1.643238305,-1.51642569,-1.278467494,-0.917110859
166.9702487,-0.169877174,-0.292482938,-0.43100489,-0.293584969,-0.589940446,-1.643223858,-1.516402432,-1.278705439,-0.917095267
166.987193,-0.1698667,-0.300007861,-0.43098855,-0.293019924,-0.646724072,-1.643206345,-1.516380531,-1.281142694,-0.917079674
167.0041372,-0.169856045,-0.307812367,-0.43096913,-0.292991212,-0.708659344,-1.643185768,-1.516361794,-1.285756429,-0.917064081
167.0210815,-0.169844305,-0.315333682,-0.430946622,-0.292968126,-0.773242137,-1.643162126,-1.516348028,-1.291983868,-0.917048488
167.0380258,-0.169830577,-0.322009031,-0.430921022,-0.292949334,-0.837968325,-1.64313542,-1.516341041,-1.299262238,-0.91703291
167.0549701,-0.169813957,-0.327275639,-0.430892321,-0.292933943,-0.900333784,-1.64310396,-1.516557711,-1.307028763,-0.917018935
167.0719144,-0.169793541,-0.330570731,-0.430136146,-0.292921061,-0.957834388,-1.64195345,-1.517614168,-1.314720668,-0.917007005
167.0888587,-0.169768426,-0.331410283,-0.426604322,-0.292909795,-1.007966012,-1.639037581,-1.519369321,-1.32177518,-0.916996227
167.1058029,-0.169549222,-0.331408024,-0.42080101,-0.292899253,-1.048224531,-1.634806318,-1.521622764,-1.327629523,-0.916985709
167.1227472,-0.167677761,-0.331402675,-0.413428277,-0.292888543,-1.07610582,-1.629709624,-1.524174089,-1.331720923,-0.916974559
167.1396915,-0.164211212,-0.331394248,-0.405188194,-0.292876772,-1.089105755,-1.624197465,-1.526822892,-1.333486605,-0.916961884
167.1566358,-0.15959954,-0.331382753,-0.396782827,-0.292863049,-1.089737216,-1.618719806,-1.529368766,-1.333515073,-0.916946792
167.1735801,-0.154292711,-0.331368203,-0.388914245,-0.292847517,-1.089727324,-1.613726609,-1.531611305,-1.333510986,-0.916928391
167.1905244,-0.148740687,-0.331350609,-0.382284517,-0.292831924,-1.089711371,-1.609667841,-1.533350102,-1.333503865,-0.916905788
167.2074686,-0.143393434,-0.331329983,-0.377595711,-0.292816331,-1.089691163,-1.606993466,-1.534384751,-1.333493691,-0.916878091
167.2244129,-0.138700917,-0.331306335,-0.375549895,-0.292800738,-1.089668507,-1.60613875,-1.534584646,-1.333480441,-0.916410973
167.2413572,-0.135113099,-0.331279678,-0.375490687,-0.292785145,-1.089645213,-1.606109449,-1.534582039,-1.333464096,-0.915062347
